,Unnamed: 0,datetime,sensor_val,Air_Temp,Solar_radiation,humidity,Precipitation Intensity mm/h,Total Precipitation Millimeters,TAN,Nitrite,Nitrate,Water_temp,pH,takeout_kg,biomass_kg,ideal_biomass_kg,biomass_kg_1day,biomass_kg_3day,biomass_kg_day
4297,4297,2021-12-26 11:00:55,25992,13.7,1,93,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,53.1,52.84,0.0,0.0,0
4298,4298,2021-12-26 11:15:59,28878,13.7,1,94,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,53.14,52.88,0.0,0.0,0
4299,4299,2021-12-26 11:31:02,30874,13.8,5,95,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,53.18,52.92,0.0,0.0,0
4300,4300,2021-12-26 11:46:05,30297,13.8,17,96,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,53.22,52.96,0.0,0.0,0
4301,4301,2021-12-26 12:01:09,23891,13.7,28,96,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,53.26,53.0,0.0,0.0,0
4302,4302,2021-12-26 12:16:12,25696,14.1,151,96,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,53.3,53.04,0.0,0.0,0
4303,4303,2021-12-26 12:31:15,29533,15.3,190,95,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,53.35,53.09,0.0,0.0,0
4304,4304,2021-12-26 12:46:18,24321,16.7,150,92,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,53.41,53.15,0.0,0.0,0
4305,4305,2021-12-26 13:01:24,24819,17.9,232,89,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,53.46,53.2,0.0,0.0,0
4306,4306,2021-12-26 13:16:24,23926,18.8,280,88,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,53.52,53.26,0.0,0.0,0
4307,4307,2021-12-26 13:31:27,29286,19.6,324,87,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,53.58,53.32,0.0,0.0,0
4308,4308,2021-12-26 13:46:30,30769,20.2,365,85,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,53.65,53.38,0.0,0.0,0
4309,4309,2021-12-26 14:01:33,26864,20.9,405,83,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,53.72,53.45,0.0,0.0,0
4310,4310,2021-12-26 14:16:36,26955,21.4,445,81,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,53.78,53.52,0.0,0.0,0
4311,4311,2021-12-26 14:31:39,27085,21.9,482,79,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,53.85,53.59,0.0,0.0,0
4312,4312,2021-12-26 14:46:42,25410,22.3,516,78,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,53.93,53.66,0.0,0.0,0
4313,4313,2021-12-26 15:01:45,25749,22.7,544,75,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,54.0,53.73,0.0,0.0,0
4314,4314,2021-12-26 15:16:48,25252,22.9,572,75,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,54.07,53.8,0.0,0.0,0
4315,4315,2021-12-26 15:31:51,29388,23.1,596,75,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,54.14,53.88,0.0,0.0,0
4316,4316,2021-12-26 15:46:54,28275,23.4,612,76,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,54.22,53.95,0.0,0.0,0
4317,4317,2021-12-26 16:01:57,25885,23.6,626,75,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,54.29,54.02,0.0,0.0,0
4318,4318,2021-12-26 16:17:00,27830,23.7,636,77,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,54.37,54.1,0.0,0.0,0
4319,4319,2021-12-26 16:32:03,26729,24.2,646,72,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,54.44,54.17,0.0,0.0,0
4320,4320,2021-12-26 16:47:06,28055,24.4,649,68,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,54.51,54.25,0.0,0.0,0
4321,4321,2021-12-26 17:02:09,27924,24.7,632,69,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,54.59,54.32,0.0,0.0,0
4322,4322,2021-12-26 17:17:12,24502,24.6,641,67,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,54.66,54.39,0.0,0.0,0
4323,4323,2021-12-26 17:32:15,26546,25.0,628,66,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,54.74,54.47,0.0,0.0,0
4324,4324,2021-12-26 17:47:18,28005,25.1,637,67,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,54.81,54.54,0.0,0.0,0
4325,4325,2021-12-26 18:02:21,31420,25.4,627,67,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,54.88,54.61,0.0,0.0,0
4326,4326,2021-12-26 18:17:24,28807,25.4,592,66,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,54.96,54.69,0.0,0.0,0
4327,4327,2021-12-26 18:32:27,26197,25.4,564,75,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.03,54.76,0.0,0.0,0
4328,4328,2021-12-26 18:47:30,28611,24.6,516,77,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.1,54.83,0.0,0.0,0
4329,4329,2021-12-26 19:02:33,27005,23.8,502,77,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.17,54.9,0.0,0.0,0
4330,4330,2021-12-26 19:17:36,30378,23.7,436,76,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.24,54.97,0.0,0.0,0
4331,4331,2021-12-26 19:32:39,28549,23.5,398,77,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.31,55.03,0.0,0.0,0
4332,4332,2021-12-26 19:47:42,27316,23.4,351,77,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.37,55.1,0.0,0.0,0
4333,4333,2021-12-26 20:02:45,24839,23.3,306,79,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.43,55.16,0.0,0.0,0
4334,4334,2021-12-26 20:17:48,23039,23.3,259,79,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.49,55.22,0.0,0.0,0
4335,4335,2021-12-26 20:32:51,26306,23.2,215,78,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.55,55.28,0.0,0.0,0
4336,4336,2021-12-26 20:47:54,21369,23.1,168,78,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.6,55.33,0.0,0.0,0
4337,4337,2021-12-26 21:02:57,28155,23.0,122,80,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.66,55.38,0.0,0.0,0
4338,4338,2021-12-26 21:18:00,28738,22.9,77,80,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.7,55.43,0.0,0.0,0
4339,4339,2021-12-26 21:33:03,22696,22.8,39,82,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.75,55.47,0.0,0.0,0
4340,4340,2021-12-26 21:48:06,31132,22.4,12,83,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.79,55.51,0.0,0.0,0
4341,4341,2021-12-26 22:03:09,30070,21.9,2,85,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.82,55.55,0.0,0.0,0
4342,4342,2021-12-26 22:18:12,27950,21.2,0,87,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.86,55.59,0.0,0.0,0
4343,4343,2021-12-26 22:33:15,25577,20.0,0,86,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.86,55.59,0.0,0.0,0
4344,4344,2021-12-26 22:48:18,29430,19.2,0,87,0.0,0.0,0.0,0.111,9.3,24.7,7.72,0.0,55.89,55.62,0.0,0.0,0
4345,4345,2021-12-26 23:03:21,28506,18.6,0,88,0.0,0.0,0.0,0.111,9.3002,24.7,7.72,0.0,55.92,55.64,0.0,0.0,0
4346,4346,2021-12-26 23:18:24,28552,18.1,0,90,0.0,0.0,0.0,0.111,9.3028,24.7,7.72,0.0,55.93,55.66,0.0,0.0,0
4347,4347,2021-12-26 23:33:27,26526,17.7,0,91,0.0,0.0,0.0,0.1116,9.351,24.7,7.7209,0.0,55.94,55.66,0.0,0.0,0
4348,4348,2021-12-26 23:48:30,29472,17.6,1,90,0.0,0.0,0.0,0.1214,10.215,24.7,7.7355,0.0,55.95,55.68,0.0,0.0,0
4349,4349,2021-12-27 00:03:33,25505,17.4,0,90,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,55.98,55.7,0.0,0.0,0
4350,4350,2021-12-27 00:18:36,25947,17.4,0,90,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,55.98,55.71,0.0,0.0,0
4351,4351,2021-12-27 00:33:39,29225,17.2,1,90,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.01,55.74,0.0,0.0,0
4352,4352,2021-12-27 00:48:42,28525,17.0,0,90,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.05,55.77,0.0,0.0,0
4353,4353,2021-12-27 01:08:46,26683,16.8,0,90,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.07,55.8,0.0,0.0,0
4354,4354,2021-12-27 01:23:49,27761,16.6,0,91,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.09,55.81,0.0,0.0,0
4355,4355,2021-12-27 01:38:52,29660,16.7,1,92,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.1,55.82,0.0,0.0,0
4356,4356,2021-12-27 01:53:55,26385,16.7,1,92,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.13,55.85,0.0,0.0,0
4357,4357,2021-12-27 02:08:58,30109,16.7,0,92,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.17,55.89,0.0,0.0,0
4358,4358,2021-12-27 02:24:01,29094,16.6,0,91,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.19,55.92,0.0,0.0,0
4359,4359,2021-12-27 02:39:04,28252,16.4,0,91,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.21,55.93,0.0,0.0,0
4360,4360,2021-12-27 02:54:07,30939,16.2,1,91,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.23,55.95,0.0,0.0,0
4361,4361,2021-12-27 03:09:10,26948,16.2,0,92,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.25,55.97,0.0,0.0,0
4362,4362,2021-12-27 03:24:13,25976,16.3,1,93,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.27,55.99,0.0,0.0,0
4363,4363,2021-12-27 03:39:17,24879,16.6,1,93,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.3,56.02,0.0,0.0,0
4364,4364,2021-12-27 03:54:20,31221,16.7,0,93,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.34,56.06,0.0,0.0,0
4365,4365,2021-12-27 04:09:23,26377,16.6,0,93,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.36,56.07,0.0,0.0,0
4366,4366,2021-12-27 04:24:26,29714,16.4,0,93,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.37,56.09,0.0,0.0,0
4367,4367,2021-12-27 04:39:29,20845,16.4,0,93,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.38,56.09,0.0,0.0,0
4368,4368,2021-12-27 04:54:32,28337,16.3,0,93,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.38,56.1,0.0,0.0,0
4369,4369,2021-12-27 05:09:35,29481,16.5,0,94,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.39,56.1,0.0,0.0,0
4370,4370,2021-12-27 05:24:36,30160,16.5,0,94,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.39,56.11,0.0,0.0,0
4371,4371,2021-12-27 05:39:37,25637,16.4,0,94,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.4,56.11,0.0,0.0,0
4372,4372,2021-12-27 05:54:40,30595,16.5,0,94,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.4,56.12,0.0,0.0,0
4373,4373,2021-12-27 06:09:43,29627,16.5,0,94,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.41,56.12,0.0,0.0,0
4374,4374,2021-12-27 06:24:46,25869,16.4,0,94,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.41,56.13,0.0,0.0,0
4375,4375,2021-12-27 06:39:49,29799,16.4,0,94,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.42,56.13,0.0,0.0,0
4376,4376,2021-12-27 06:54:52,27681,16.3,0,94,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.42,56.14,0.0,0.0,0
4377,4377,2021-12-27 07:09:55,27708,16.2,0,94,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.43,56.14,0.0,0.0,0
4378,4378,2021-12-27 07:24:58,28167,16.0,0,94,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.43,56.15,0.0,0.0,0
4379,4379,2021-12-27 07:40:01,27835,15.9,0,94,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.44,56.15,0.0,0.0,0
4380,4380,2021-12-27 07:55:04,32061,15.8,0,94,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.44,56.16,0.0,0.0,0
4381,4381,2021-12-27 08:10:07,29963,15.7,0,94,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.45,56.16,0.0,0.0,0
4382,4382,2021-12-27 08:25:10,30330,15.5,0,94,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.45,56.17,0.0,0.0,0
4383,4383,2021-12-27 08:40:13,23219,15.3,0,94,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.46,56.17,0.0,0.0,0
4384,4384,2021-12-27 08:55:16,25710,15.3,0,95,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.47,56.18,0.0,0.0,0
4385,4385,2021-12-27 09:10:19,25869,15.2,0,95,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.49,56.2,0.0,0.0,0
4386,4386,2021-12-27 09:25:22,29667,15.1,0,95,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.5,56.21,0.0,0.0,0
4387,4387,2021-12-27 09:40:25,30298,15.0,0,95,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.5,56.21,0.0,0.0,0
4388,4388,2021-12-27 09:55:28,28826,15.0,0,95,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.51,56.22,0.0,0.0,0
4389,4389,2021-12-27 10:10:31,27394,15.0,0,95,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.52,56.23,56.52,56.52,0
4390,4390,2021-12-27 10:25:34,30212,15.0,1,96,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.53,56.24,0.0,0.0,0
4391,4391,2021-12-27 10:40:37,25504,14.9,0,96,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.56,56.27,0.0,0.0,0
4392,4392,2021-12-27 10:55:40,30728,15.0,0,96,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.58,56.29,0.0,0.0,0
4393,4393,2021-12-27 11:10:43,25582,15.0,0,96,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.59,56.3,0.0,0.0,0
4394,4394,2021-12-27 11:25:46,25039,15.0,2,96,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.61,56.32,0.0,0.0,0
4395,4395,2021-12-27 11:40:49,23696,15.1,12,96,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.65,56.35,0.0,0.0,0
4396,4396,2021-12-27 12:00:53,28174,15.4,38,96,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.68,56.39,0.0,0.0,0
4397,4397,2021-12-27 12:15:56,25721,16.1,163,96,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.72,56.43,0.0,0.0,0
4398,4398,2021-12-27 12:30:59,31126,17.0,234,94,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.77,56.47,0.0,0.0,0
4399,4399,2021-12-27 12:46:02,30890,17.7,241,92,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.83,56.53,0.0,0.0,0
4400,4400,2021-12-27 13:01:05,27297,18.4,233,91,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.88,56.58,0.0,0.0,0
4401,4401,2021-12-27 13:16:08,32718,19.1,244,90,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.93,56.63,0.0,0.0,0
4402,4402,2021-12-27 13:31:11,29916,19.8,282,89,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,56.99,56.69,0.0,0.0,0
4403,4403,2021-12-27 13:46:14,28696,20.5,341,86,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,57.05,56.74,0.0,0.0,0
4404,4404,2021-12-27 14:06:18,27206,21.3,407,84,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,57.11,56.8,0.0,0.0,0
4405,4405,2021-12-27 14:21:21,32371,22.1,454,81,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,57.17,56.86,0.0,0.0,0
4406,4406,2021-12-27 14:36:24,27599,22.4,492,78,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,57.23,56.93,0.0,0.0,0
4407,4407,2021-12-27 14:51:27,27484,22.7,527,73,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,57.3,56.99,0.0,0.0,0
4408,4408,2021-12-27 15:06:30,33354,23.0,555,77,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,57.36,57.06,0.0,0.0,0
4409,4409,2021-12-27 15:21:33,30376,23.0,580,76,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,57.43,57.12,0.0,0.0,0
4410,4410,2021-12-27 15:36:36,25531,23.1,601,76,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,57.5,57.19,0.0,0.0,0
4411,4411,2021-12-27 15:51:39,27275,23.4,618,74,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,57.57,57.25,0.0,0.0,0
4412,4412,2021-12-27 16:06:42,29607,23.4,632,76,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,57.63,57.32,0.0,0.0,0
4413,4413,2021-12-27 16:21:45,33651,23.7,646,74,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,57.7,57.39,0.0,0.0,0
4414,4414,2021-12-27 16:36:48,25950,23.9,655,79,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,57.77,57.46,0.0,0.0,0
4415,4415,2021-12-27 16:51:51,30298,23.9,672,77,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,57.84,57.52,0.0,0.0,0
4416,4416,2021-12-27 17:06:54,29496,23.9,657,79,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,57.91,57.59,0.0,0.0,0
4417,4417,2021-12-27 17:21:57,32892,24.0,467,77,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,57.98,57.66,0.0,0.0,0
4418,4418,2021-12-27 17:37:00,30167,23.9,625,78,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.03,57.71,0.0,0.0,0
4419,4419,2021-12-27 17:52:03,30471,23.7,521,78,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.1,57.78,0.0,0.0,0
4420,4420,2021-12-27 18:07:06,29823,23.4,586,77,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.17,57.84,0.0,0.0,0
4421,4421,2021-12-27 18:22:09,28184,23.5,561,77,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.23,57.91,0.0,0.0,0
4422,4422,2021-12-27 18:37:12,31809,23.4,534,76,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.3,57.97,0.0,0.0,0
4423,4423,2021-12-27 18:52:16,26461,23.6,499,78,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.36,58.04,0.0,0.0,0
4424,4424,2021-12-27 19:07:19,30958,23.7,463,77,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.42,58.1,0.0,0.0,0
4425,4425,2021-12-27 19:22:22,28986,23.7,423,77,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.49,58.16,0.0,0.0,0
4426,4426,2021-12-27 19:37:25,33203,23.7,382,77,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.55,58.22,0.0,0.0,0
4427,4427,2021-12-27 19:52:28,30311,23.6,339,77,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.61,58.28,0.0,0.0,0
4428,4428,2021-12-27 20:07:31,31360,23.6,293,79,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.66,58.33,0.0,0.0,0
4429,4429,2021-12-27 20:22:34,26164,23.6,247,79,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.72,58.39,0.0,0.0,0
4430,4430,2021-12-27 20:37:37,27600,23.6,199,80,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.77,58.44,0.0,0.0,0
4431,4431,2021-12-27 20:52:40,24653,23.5,152,79,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.82,58.48,0.0,0.0,0
4432,4432,2021-12-27 21:07:43,30658,23.4,107,80,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.86,58.53,0.0,0.0,0
4433,4433,2021-12-27 21:22:46,31375,23.1,66,80,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.9,58.57,0.0,0.0,0
4434,4434,2021-12-27 21:37:49,28048,22.9,30,83,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.94,58.61,0.0,0.0,0
4435,4435,2021-12-27 21:52:52,27406,22.5,7,85,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,58.98,58.64,0.0,0.0,0
4436,4436,2021-12-27 22:07:58,31002,21.9,1,87,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,59.01,58.68,0.0,0.0,0
4437,4437,2021-12-27 22:22:58,27682,20.9,0,88,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,59.05,58.71,0.0,0.0,0
4438,4438,2021-12-27 22:38:01,32028,20.0,1,88,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,59.05,58.71,0.0,0.0,0
4439,4439,2021-12-27 22:53:04,28913,19.2,1,89,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,59.08,58.75,0.0,0.0,0
4440,4440,2021-12-27 23:08:07,31388,18.7,1,89,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,59.12,58.78,0.0,0.0,0
4441,4441,2021-12-27 23:23:10,28599,18.3,0,90,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,59.15,58.81,0.0,0.0,0
4442,4442,2021-12-27 23:38:13,27995,18.1,1,90,0.0,0.0,0.0,0.185,15.8,22.0,7.83,0.0,59.17,58.83,0.0,0.0,0
4443,4443,2021-12-27 23:53:16,29091,17.9,0,91,0.0,0.0,0.0,0.185,15.8,22.3,7.83,0.0,59.21,58.87,0.0,0.0,0
4444,4444,2021-12-28 00:08:19,29356,17.6,0,91,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.23,58.89,0.0,0.0,0
4445,4445,2021-12-28 00:23:22,32003,17.5,0,91,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.24,58.9,0.0,0.0,0
4446,4446,2021-12-28 00:38:25,31148,17.3,0,91,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.26,58.92,0.0,0.0,0
4447,4447,2021-12-28 00:53:28,30149,17.1,0,91,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.28,58.94,0.0,0.0,0
4448,4448,2021-12-28 01:08:31,29193,16.8,1,92,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.3,58.96,0.0,0.0,0
4449,4449,2021-12-28 01:23:35,29323,16.6,0,91,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.34,58.99,0.0,0.0,0
4450,4450,2021-12-28 01:38:37,31621,16.5,1,92,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.34,59.0,0.0,0.0,0
4451,4451,2021-12-28 01:53:41,25164,16.5,1,91,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.37,59.03,0.0,0.0,0
4452,4452,2021-12-28 02:08:45,30362,16.5,1,92,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.41,59.06,0.0,0.0,0
4453,4453,2021-12-28 02:23:48,33742,16.4,0,92,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.44,59.09,0.0,0.0,0
4454,4454,2021-12-28 02:38:51,25595,16.3,0,92,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.45,59.11,0.0,0.0,0
4455,4455,2021-12-28 02:53:54,33647,16.3,0,92,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.47,59.12,0.0,0.0,0
4456,4456,2021-12-28 03:08:57,26703,16.3,0,92,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.49,59.14,0.0,0.0,0
4457,4457,2021-12-28 03:24:00,29926,16.3,0,92,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.51,59.17,0.0,0.0,0
4458,4458,2021-12-28 03:39:03,30772,16.2,1,92,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.54,59.19,0.0,0.0,0
4459,4459,2021-12-28 03:54:07,29080,16.0,1,92,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.57,59.22,0.0,0.0,0
4460,4460,2021-12-28 04:09:10,31151,15.8,0,93,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.6,59.25,0.0,0.0,0
4461,4461,2021-12-28 04:24:13,26924,15.8,0,94,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.63,59.28,0.0,0.0,0
4462,4462,2021-12-28 04:39:16,29485,15.8,0,93,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.65,59.3,0.0,0.0,0
4463,4463,2021-12-28 04:54:19,29490,15.9,0,93,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.67,59.32,0.0,0.0,0
4464,4464,2021-12-28 05:09:22,27129,15.8,0,93,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.69,59.33,0.0,0.0,0
4465,4465,2021-12-28 05:24:25,27980,15.6,0,93,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.71,59.36,0.0,0.0,0
4466,4466,2021-12-28 05:39:28,33829,15.6,0,93,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.71,59.36,0.0,0.0,0
4467,4467,2021-12-28 05:54:31,31542,16.1,0,94,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.74,59.38,0.0,0.0,0
4468,4468,2021-12-28 06:09:34,32668,15.9,1,94,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.74,59.39,0.0,0.0,0
4469,4469,2021-12-28 06:24:37,27012,15.7,1,94,0.0,0.0,0.0,0.185,15.8,23.0,7.83,0.0,59.77,59.42,0.0,0.0,0
