,Unnamed: 0.3,Unnamed: 0,dates,on,off,g_val,harvest,tank,status_harvest,Unnamed: 0.2,Unnamed: 0.1,Relative Wind Direction Degrees,Relative Wind Speed m/s,Corrected Wind Direction Degrees,Corrected Wind Speed m/s,Air_Temp,Relative Humidity % RH,Pressure Hecto Pascals,Precipitation Intensity mm/h,Total Precipitation Millimeters,Solar Radiation W/m^2,Sunshine Hours Hours,year,month,day,hour,minute,second,datetime,date,Test,Alkalinity,TAN,Nitrite,Nitrate,pH,Water Temperature C,A,takeout_kg,biomass_kg,ideal_biomass_kg,timestamp,Solar_radiation,humidity,sensor_val,sensor_avg
70,70,70,2023-06-30 17:55:27+00:00,322,285,2007,,6,,244494,244494,259,0.07,218,0.07,31.7,72,1016.0,0.0,0.0,997,6.48,2023,6,30,17,15,10,2023-06-30 17:15:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,30.4751655315594,0.0173611111111111,997,72,6804.819013566095,8760.940731027702
71,71,71,2023-06-30 18:17:39+00:00,386,330,1017,,6,,244498,244498,106,0.38,65,0.38,31.2,73,1015.9,0.0,0.0,926,6.82,2023,6,30,17,35,14,2023-06-30 17:35:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,30.643454267831345,0.0138888888888888,926,73,4165.894836470712,8828.798623176528
72,72,72,2023-06-30 18:39:52+00:00,313,283,1470,,6,,244503,244503,4,2.29,323,2.29,31.5,72,1015.8,0.0,0.0,982,7.23,2023,6,30,18,0,16,2023-06-30 18:00:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,30.852331216489123,0.0173611111111111,982,72,5373.402565990114,9237.60780199967
73,73,73,2023-06-30 19:02:04+00:00,355,319,1614,,6,,244507,244507,147,1.5,106,1.5,31.6,74,1015.9,0.0,0.0,972,7.57,2023,6,30,18,20,20,2023-06-30 18:20:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,31.01940365840696,0.0138888888888888,972,74,5757.246082658534,9224.313194558268
74,74,74,2023-06-30 19:24:17+00:00,379,316,1664,,6,,244511,244511,106,1.77,65,1.77,31.7,72,1015.5,0.0,0.0,887,7.9,2023,6,30,18,40,23,2023-06-30 18:40:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,31.18587547752262,0.0138888888888888,887,72,5890.525081501735,9285.800753974758
75,75,75,2023-06-30 19:46:30+00:00,271,250,751,,6,,244516,244516,97,0.81,56,0.81,31.5,73,1015.4,0.0,0.0,839,8.32,2023,6,30,19,5,28,2023-06-30 19:05:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,31.39204502867089,0.0173611111111111,839,73,3456.8505626248816,9189.96879200131
76,76,76,2023-06-30 20:08:42+00:00,275,214,1193,,6,,244520,244520,72,1.49,30,1.49,31.5,71,1015.3,0.0,0.0,775,8.65,2023,6,30,19,25,32,2023-06-30 19:25:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,31.55563936691836,0.0138888888888888,775,71,4635.03691239878,8878.653401081789
77,77,77,2023-06-30 20:30:54+00:00,253,213,1362,,6,,244525,244525,118,1.32,77,1.32,31.1,73,1015.1,0.0,0.0,711,9.07,2023,6,30,19,50,37,2023-06-30 19:50:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,31.757921918546167,0.0173611111111111,711,73,5085.5199284888,8674.802753646945
78,78,78,2023-06-30 20:53:06+00:00,267,214,2286,,6,,244529,244529,123,0.48,81,0.48,31.0,72,1015.0,0.0,0.0,677,9.41,2023,6,30,20,10,41,2023-06-30 20:10:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,31.91753618198108,0.0138888888888888,677,72,7548.515827111158,8775.066251434191
79,79,79,2023-06-30 21:15:17+00:00,221,163,958,,6,,244534,244534,104,0.68,62,0.68,31.1,72,1015.0,0.0,0.0,572,9.82,2023,6,30,20,35,50,2023-06-30 20:35:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,32.11514740219387,0.0173611111111111,572,72,4008.625617835735,8765.649237829864
80,80,80,2023-06-30 21:37:27+00:00,197,144,1162,,6,,244538,244538,50,0.75,8,0.75,31.3,72,1014.9,0.0,0.0,501,10.16,2023,6,30,20,55,53,2023-06-30 20:55:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,32.26825996919683,0.0138888888888888,501,72,4552.403933115995,8785.037207015244
81,81,81,2023-06-30 21:59:37+00:00,188,102,1385,,6,,244542,244542,90,2.76,48,2.76,31.2,69,1014.8,0.0,0.0,427,10.49,2023,6,30,21,15,57,2023-06-30 21:15:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,32.416806416188955,0.0138888888888888,427,69,5146.828267956673,8880.038256023603
82,82,82,2023-06-30 22:21:46+00:00,181,83,1566,,6,,244547,244547,97,1.33,55,1.33,30.8,70,1014.8,0.0,0.0,337,10.91,2023,6,30,21,41,2,2023-06-30 21:41:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,32.602224723652185,0.0180555555555555,337,70,5629.298243769061,8840.70837567612
83,83,83,2023-06-30 22:43:55+00:00,91,40,807,,6,,244551,244551,116,1.05,74,1.05,30.8,73,1014.8,0.0,0.0,265,11.24,2023,6,30,22,1,6,2023-06-30 22:01:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,32.735691320111506,0.0138888888888888,265,73,3606.123041329267,8777.00504835273
84,84,84,2023-06-30 23:06:04+00:00,70,40,1351,,6,,244556,244556,117,0.47,75,0.47,30.5,74,1015.0,0.0,0.0,116,11.64,2023,6,30,22,26,10,2023-06-30 22:26:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,32.89121926361116,0.0173611111111111,116,74,5056.198548743296,8698.899229634488
85,85,85,2023-06-30 23:28:12+00:00,128,17,2708,,6,,244560,244560,99,0.66,57,0.66,30.1,75,1015.3,0.0,0.0,123,11.87,2023,6,30,22,46,13,2023-06-30 22:46:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,32.99255795145448,0.0138888888888888,123,75,8673.390577347776,8656.799639403376
86,86,86,2023-06-30 23:50:19+00:00,83,7,981,,6,,244564,244564,233,0.14,191,0.14,29.6,76,1015.2,0.0,0.0,56,11.89,2023,6,30,23,6,16,2023-06-30 23:06:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,33.09491748566842,0.0138888888888888,56,76,4069.9339573036073,8612.207310277001
87,87,87,2023-07-01 00:12:26+00:00,38,5,846,,6,,244567,244567,57,0.29,15,0.29,29.2,78,1015.2,0.0,0.0,24,11.89,2023,6,30,23,21,18,2023-06-30 23:21:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,33.16280110281988,0.0104166666666666,24,78,3710.080660426964,8331.635699065726
88,88,88,2023-07-01 00:34:33+00:00,110,1,2310,,6,,244567,244567,57,0.29,15,0.29,29.2,78,1015.2,0.0,0.0,24,11.89,2023,6,30,23,21,18,2023-06-30 23:21:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,33.16280110281988,0.0,24,78,7612.489746555894,8215.584854941815
89,89,89,2023-07-01 00:56:39+00:00,20,0,854,,6,,244567,244567,57,0.29,15,0.29,29.2,78,1015.2,0.0,0.0,24,11.89,2023,6,30,23,21,18,2023-06-30 23:21:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,33.16280110281988,0.0,24,78,3731.405300241877,7992.900180298309
90,90,90,2023-07-01 01:18:45+00:00,16,0,1177,,6,,244567,244567,57,0.29,15,0.29,29.2,78,1015.2,0.0,0.0,24,11.89,2023,6,30,23,21,18,2023-06-30 23:21:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,33.16280110281988,0.0,24,78,4592.387632768956,7681.030847402061
91,91,91,2023-07-01 01:40:42+00:00,36,0,1043,,6,,244567,244567,57,0.29,15,0.29,29.2,78,1015.2,0.0,0.0,24,11.89,2023,6,30,23,21,18,2023-06-30 23:21:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,33.16280110281988,0.0,24,78,4235.199915869176,7526.204064907389
92,92,92,2023-07-01 02:02:49+00:00,40,0,814,,6,,244567,244567,57,0.29,15,0.29,29.2,78,1015.2,0.0,0.0,24,11.89,2023,6,30,23,21,18,2023-06-30 23:21:00,6/30/2023,6/30/2023,210.0,0.0,0.199,5.8,8.11,27.2,8.11,0.0,0.0,33.16280110281988,0.0,24,78,3624.782101167315,7542.822324209144
93,93,93,2023-07-01 02:24:55+00:00,24,0,595,,6,,244568,244568,120,1.64,78,1.64,28.3,79,1016.0,0.0,0.0,1,0.0,2023,7,1,3,27,7,2023-07-01 03:27:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.20408937139085,0.1708333333333333,1,79,3041.0200862340944,7411.538075725294
94,94,94,2023-07-01 02:47:01+00:00,27,0,1645,,6,,244568,244568,120,1.64,78,1.64,28.3,79,1016.0,0.0,0.0,1,0.0,2023,7,1,3,27,7,2023-07-01 03:27:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.20408937139085,0.0,1,79,5839.879061941319,7309.335781019506
95,95,95,2023-07-01 03:09:06+00:00,48,0,1205,,6,,244568,244568,120,1.64,78,1.64,28.3,79,1016.0,0.0,0.0,1,0.0,2023,7,1,3,27,7,2023-07-01 03:27:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.20408937139085,0.0,1,79,4667.023872121148,6900.526602196357
96,96,96,2023-07-01 03:31:12+00:00,26,0,980,,6,,244568,244568,120,1.64,78,1.64,28.3,79,1016.0,0.0,0.0,1,0.0,2023,7,1,3,27,7,2023-07-01 03:27:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.20408937139085,0.0,1,79,4067.268377326743,6809.680118013435
97,97,97,2023-07-01 03:53:18+00:00,75,0,1939,,6,,244568,244568,120,1.64,78,1.64,28.3,79,1016.0,0.0,0.0,1,0.0,2023,7,1,3,27,7,2023-07-01 03:27:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.20408937139085,0.0,1,79,6623.559575139341,6715.509981970167
98,98,98,2023-07-01 04:15:24+00:00,41,0,1132,,6,,244569,244569,128,2.58,86,2.58,28.4,78,1016.1,0.0,0.0,0,0.0,2023,7,1,3,32,8,2023-07-01 03:32:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.22382253361084,0.0034722222222222,0,78,4472.436533810074,6559.298344533682
99,99,99,2023-07-01 04:37:30+00:00,22,0,1234,,6,,244574,244574,135,1.73,93,1.73,28.4,77,1015.9,0.0,0.0,0,0.0,2023,7,1,3,57,12,2023-07-01 03:57:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.24136443495909,0.0173611111111111,0,77,4744.325691450205,6437.98505163088
100,100,100,2023-07-01 04:59:35+00:00,56,0,850,,6,,244578,244578,112,0.84,70,0.84,28.4,78,1015.6,0.0,0.0,0,0.0,2023,7,1,4,17,16,2023-07-01 04:17:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.25539177332934,0.0138888888888888,0,78,3720.74298033442,6464.020324536965
101,101,101,2023-07-01 05:21:41+00:00,61,0,1031,,6,,244583,244583,161,0.39,119,0.39,28.4,78,1015.4,0.0,0.0,0,0.0,2023,7,1,4,42,21,2023-07-01 04:42:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.27291976630772,0.0173611111111111,0,78,4203.212956146808,6303.100180298314
102,102,102,2023-07-01 05:43:47+00:00,67,0,1358,,6,,244587,244587,138,1.94,96,1.94,28.3,77,1015.0,0.0,0.0,0,0.0,2023,7,1,5,2,25,2023-07-01 05:02:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.286935982884145,0.0138888888888888,0,77,5074.857608581344,5739.464218980493
103,103,103,2023-07-01 06:05:53+00:00,33,0,994,,6,,244591,244591,117,0.6,75,0.6,28.2,78,1014.8,0.0,0.0,0,0.0,2023,7,1,5,22,33,2023-07-01 05:22:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.30094751559762,0.0138888888888888,0,78,4104.58649700284,5727.83143746927
104,104,104,2023-07-01 06:27:58+00:00,28,0,598,,6,,244596,244596,164,0.32,122,0.32,28.0,79,1014.7,0.0,0.0,0,0.0,2023,7,1,5,47,37,2023-07-01 05:47:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.318456038191734,0.0173611111111111,0,79,3049.016826164686,5796.520242583181
105,105,105,2023-07-01 06:50:03+00:00,55,0,666,,6,,244600,244600,115,0.32,73,0.32,27.9,79,1014.6,0.0,0.0,1,0.0,2023,7,1,6,7,41,2023-07-01 06:07:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.33245703585122,0.0138888888888888,1,79,3230.27626459144,5443.936174397639
106,106,106,2023-07-01 07:12:09+00:00,20,0,488,,6,,244605,244605,175,0.67,133,0.67,27.7,80,1014.2,0.0,0.0,0,0.0,2023,7,1,6,32,46,2023-07-01 06:32:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.43088406549972,0.0173611111111111,0,80,2755.8030287096435,5450.029536141616
107,107,107,2023-07-01 07:34:14+00:00,34,0,1105,,6,,244609,244609,169,0.52,127,0.52,27.4,80,1014.1,0.0,0.0,0,0.0,2023,7,1,6,52,49,2023-07-01 06:52:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.44484571907116,0.0138888888888888,0,80,4400.465874434746,5405.9911489919705
108,108,108,2023-07-01 07:56:19+00:00,24,0,811,,6,,244613,244613,186,0.14,144,0.14,27.4,79,1014.1,0.0,0.0,0,0.0,2023,7,1,7,12,53,2023-07-01 07:12:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.45880244475119,0.0138888888888888,0,79,3616.785361236723,5432.580363874775
109,109,109,2023-07-01 08:18:24+00:00,25,0,719,,6,,244618,244618,251,0.17,209,0.17,27.0,80,1014.1,0.0,0.0,0,0.0,2023,7,1,7,37,56,2023-07-01 07:37:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.4762422026294,0.0173611111111111,0,80,3371.552003365233,5612.334535322078
110,110,110,2023-07-01 08:40:28+00:00,10,0,993,,6,,244622,244622,315,0.35,273,0.35,25.9,83,1014.1,0.0,0.0,0,0.0,2023,7,1,7,57,59,2023-07-01 07:57:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.49018740204363,0.0138888888888888,0,83,4101.920917025976,5784.33351909523
111,111,111,2023-07-01 09:02:33+00:00,29,0,810,,6,,244627,244627,73,0.07,31,0.07,25.3,84,1014.1,0.0,0.0,2,0.0,2023,7,1,8,23,4,2023-07-01 08:23:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.50830467609852,0.0180555555555555,2,84,3614.1197812598593,5748.604261596457
112,112,112,2023-07-01 09:24:37+00:00,16,0,630,,6,,244631,244631,353,0.49,311,0.49,25.6,83,1014.3,0.0,0.0,2,0.0,2023,7,1,8,43,8,2023-07-01 08:43:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.58691658955925,0.0138888888888888,2,83,3134.315385424334,5770.207998688738
113,113,113,2023-07-01 09:46:41+00:00,16,0,822,,6,,244635,244635,310,0.41,268,0.41,24.7,86,1014.3,0.0,0.0,0,0.0,2023,7,1,9,3,12,2023-07-01 09:03:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.66541936640169,0.0138888888888888,0,86,3646.106740982227,5904.538928044584
114,114,114,2023-07-01 10:08:45+00:00,12,0,821,,6,,244640,244640,322,0.44,280,0.44,24.3,89,1014.4,0.0,0.0,1,0.0,2023,7,1,9,28,21,2023-07-01 09:28:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.6827517750974,0.0173611111111111,1,89,3643.441161005364,5767.992230781838
115,115,115,2023-07-01 10:30:49+00:00,13,2,1128,,6,,244644,244644,308,0.42,266,0.42,24.1,89,1014.5,0.0,0.0,6,0.0,2023,7,1,9,48,24,2023-07-01 09:48:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.7608782351341,0.0138888888888888,6,89,4461.774213902619,5831.97252909359
116,116,116,2023-07-01 10:52:45+00:00,24,7,901,,6,,244649,244649,244,0.25,202,0.25,24.3,89,1014.7,0.0,0.0,45,0.0,2023,7,1,10,13,29,2023-07-01 10:13:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.85947483724997,0.0173611111111111,45,89,3856.687559154485,6121.407211932468
117,117,117,2023-07-01 11:14:49+00:00,36,25,770,,6,,244653,244653,272,0.53,230,0.53,25.2,87,1015.1,0.0,0.0,97,0.0,2023,7,1,10,33,33,2023-07-01 10:33:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,34.945038639825185,0.0138888888888888,97,87,3507.496582185298,6363.756826749712
118,118,118,2023-07-01 11:36:54+00:00,63,40,673,,6,,244657,244657,330,0.42,289,0.42,26.4,85,1015.6,0.0,0.0,162,0.2,2023,7,1,10,53,37,2023-07-01 10:53:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,35.03940374529027,0.0138888888888888,162,85,3248.935324429488,6544.341911162106
119,119,119,2023-07-01 11:58:59+00:00,106,69,939,,6,,244662,244662,19,0.73,337,0.73,28.2,79,1015.7,0.0,0.0,245,0.62,2023,7,1,11,18,41,2023-07-01 11:18:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,35.1703252388412,0.0173611111111111,245,79,3957.979598275318,6872.275561383379
120,120,120,2023-07-01 12:20:57+00:00,127,83,1094,,6,,244666,244666,98,0.75,57,0.75,29.9,76,1016.0,0.0,0.0,312,0.95,2023,7,1,11,38,44,2023-07-01 11:38:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,35.28674853910715,0.0138888888888888,312,76,4371.144494689242,7261.4198000327815
121,121,121,2023-07-01 12:43:04+00:00,140,116,1037,,6,,244671,244671,151,0.37,110,0.37,30.8,71,1016.1,0.0,0.0,389,1.37,2023,7,1,12,3,48,2023-07-01 12:03:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,35.44212938542605,0.0173611111111111,389,71,4219.206436007992,7783.23314210785
122,122,122,2023-07-01 13:05:12+00:00,187,153,876,,6,,244675,244675,108,0.79,67,0.79,30.9,69,1016.2,0.0,0.0,459,1.71,2023,7,1,12,23,51,2023-07-01 12:23:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,35.57377893802259,0.0138888888888888,459,69,3790.0480597328847,8298.39918046222
123,123,123,2023-07-01 13:27:20+00:00,182,157,1018,,6,,244679,244679,49,1.04,8,1.04,31.4,67,1016.4,0.0,0.0,534,2.04,2023,7,1,12,43,55,2023-07-01 12:43:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,35.71073152891286,0.0138888888888888,534,67,4168.560416447575,8870.898213407636
124,124,124,2023-07-01 13:49:30+00:00,227,189,1139,,6,,244684,244684,58,0.83,17,0.83,31.0,71,1016.3,0.0,0.0,614,2.46,2023,7,1,13,9,0,2023-07-01 13:09:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,35.89438200917871,0.0180555555555555,614,71,4491.095593648123,8979.193869857398
125,125,125,2023-07-01 14:11:40+00:00,202,179,1463,,6,,244688,244688,107,0.63,66,0.63,31.2,69,1016.6,0.0,0.0,656,2.79,2023,7,1,13,29,4,2023-07-01 13:29:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,36.03899158563718,0.0138888888888888,656,69,5354.743506152066,9456.691853794458
126,126,126,2023-07-01 14:33:51+00:00,280,251,1216,,6,,244693,244693,31,0.13,350,0.13,31.7,71,1016.6,0.0,0.0,778,3.21,2023,7,1,13,54,9,2023-07-01 13:54:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,36.22118859106377,0.0173611111111111,778,71,4696.345251866653,9813.43048680544
127,127,127,2023-07-01 14:56:02+00:00,356,296,1516,,6,,244697,244697,113,0.85,72,0.85,31.3,69,1016.8,0.0,0.0,821,3.55,2023,7,1,14,14,17,2023-07-01 14:14:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,36.36968605881763,0.0138888888888888,821,69,5496.019244925859,9917.848549418126
128,128,128,2023-07-01 15:18:14+00:00,308,275,1283,,6,,244701,244701,86,0.55,45,0.55,31.5,69,1016.9,0.0,0.0,872,3.88,2023,7,1,14,34,20,2023-07-01 14:34:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,36.51862851636269,0.0138888888888888,872,69,4874.939110316542,10084.308113424027
129,129,129,2023-07-01 15:40:27+00:00,318,278,1465,,6,,244706,244706,51,1.7,10,1.7,31.6,71,1017.0,0.0,0.0,904,4.3,2023,7,1,14,59,25,2023-07-01 14:59:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,36.70524178730876,0.0173611111111111,904,71,5360.074666105795,10417.22724143583
130,130,130,2023-07-01 16:02:40+00:00,381,327,1446,,6,,244710,244710,114,1.05,73,1.05,31.3,69,1017.0,0.0,0.0,936,4.63,2023,7,1,15,19,29,2023-07-01 15:19:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,36.854399644649234,0.0138888888888888,936,69,5309.428646545379,10641.850712997866
131,131,131,2023-07-01 16:24:53+00:00,322,292,1363,,6,,244715,244715,75,0.92,34,0.92,32.1,72,1017.0,0.0,0.0,965,5.05,2023,7,1,15,44,34,2023-07-01 15:44:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,37.04080665778582,0.0173611111111111,965,72,5088.185508465664,11049.828978855925
132,132,132,2023-07-01 16:47:06+00:00,375,327,2279,,6,,244719,244719,117,1.64,76,1.64,31.4,68,1016.9,0.0,0.0,979,5.39,2023,7,1,16,4,38,2023-07-01 16:04:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,37.18957926357025,0.0138888888888888,979,68,7529.85676727311,10993.326897229961
133,133,133,2023-07-01 17:09:20+00:00,336,302,1725,,6,,244724,244724,125,1.54,84,1.54,31.2,69,1016.4,0.0,0.0,1008,5.8,2023,7,1,16,29,41,2023-07-01 16:29:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,37.37527252231417,0.0173611111111111,1008,69,6053.125460090441,11243.708670709719
134,134,134,2023-07-01 17:31:57+00:00,330,303,1683,,6,,244728,244728,355,0.28,314,0.28,31.5,72,1016.5,0.0,0.0,1011,6.14,2023,7,1,16,49,44,2023-07-01 16:49:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,37.52354723812384,0.0138888888888888,1011,72,5941.171101062151,11289.962825766266
135,135,135,2023-07-01 17:54:18+00:00,381,319,2542,,6,,244733,244733,96,2.36,55,2.36,31.1,71,1016.5,0.0,0.0,1006,6.56,2023,7,1,17,14,48,2023-07-01 17:14:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,37.70833471634772,0.0173611111111111,1006,71,8230.904301188348,11381.086280937552
136,136,136,2023-07-01 18:16:30+00:00,377,321,2399,,6,,244737,244737,84,0.47,43,0.47,31.4,74,1016.4,0.0,0.0,981,6.89,2023,7,1,17,34,52,2023-07-01 17:34:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,37.85563066017397,0.0138888888888888,981,74,7849.726364496792,11428.171348959186
137,137,137,2023-07-01 18:38:53+00:00,360,309,2482,,6,,244741,244741,128,1.59,87,1.59,31.2,74,1016.1,0.0,0.0,969,7.22,2023,7,1,17,54,56,2023-07-01 17:54:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,38.00225807996332,0.0138888888888888,969,74,8070.969502576507,11641.992951975086
138,138,138,2023-07-01 19:01:06+00:00,373,316,2526,,6,,244746,244746,96,1.63,54,1.63,31.0,74,1015.8,0.0,0.0,929,7.64,2023,7,1,18,20,1,2023-07-01 18:20:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,38.19220821933089,0.0180555555555555,929,74,8188.255021558523,11601.55518767415
139,139,139,2023-07-01 19:23:19+00:00,344,287,2555,,6,,244750,244750,146,2.57,105,2.57,30.5,75,1015.6,0.0,0.0,894,7.98,2023,7,1,18,40,5,2023-07-01 18:40:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,38.33739629110934,0.0138888888888888,894,75,8265.55684088758,11629.52925749877
140,140,140,2023-07-01 19:45:31+00:00,247,220,1496,,6,,244755,244755,119,1.99,77,1.99,31.1,72,1015.7,0.0,0.0,840,8.4,2023,7,1,19,5,14,2023-07-01 19:05:00,7/1/2023,7/1/2023,210.0,0.0,0.199,5.8,8.11,27.57846864,8.11,0.0,0.0,38.517907632235854,0.0173611111111111,840,72,5442.707645388579,11875.479495164727
